MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,Location,WindGustDir,WindDir9am,WindDir3pm,Year,Month,Day
8.5,16.9,0.0,19.0,7.0,4.0,68.0,54.0,1025.3,1022.8,12.1,16.8,0.0,0.22438644331904947,0.2816988416988417,0.23064075311266322,0.18771377753454646,2008.0,8.0,18.0
23.7,33.7,0.0,39.0,13.0,24.0,63.0,40.0,1014.9,1011.1,28.3,33.0,0.0,0.25736738703339884,0.16360236833904643,0.1480993911469475,0.24433688286544047,2014.0,5.0,26.0
2.6,13.6,0.0,33.0,11.0,17.0,88.0,45.0,1026.4,1025.4,7.4,13.0,0.0,0.10961695191524043,0.2191900130643054,0.24556915768317195,0.2261848897231347,2012.0,7.0,2.0
16.9,33.0,0.0,57.0,0.0,26.0,41.0,28.0,1006.8,1003.6,26.6,31.2,0.0,0.20920502092050208,0.23444773592890394,0.19006828057107386,0.2543505674653216,2008.0,12.0,27.0
13.4,25.0,1.4,39.95368436894482,19.0,37.0,37.0,26.0,1017.6604555613026,1015.262716426648,18.4,24.2,1.0,0.2425,0.2663994655978624,0.2806583163413924,0.28491372953841615,2009.0,10.0,15.0
9.2,20.0,0.0,39.95368436894482,0.0,19.0,46.0,39.0,1017.6604555613026,1015.262716426648,16.6,17.6,0.0,0.2425,0.2663994655978624,0.19006828057107386,0.18844486112738779,2014.0,9.0,18.0
8.3,15.6,2.8,72.0,22.0,37.0,92.0,66.0,996.7,995.2,12.9,13.5,1.0,0.3165743502343417,0.28476308454629917,0.2806583163413924,0.2777938203869477,2012.0,9.0,28.0
15.6,20.5,3.0,31.0,22.0,19.0,94.0,71.0,1017.8,1018.1,17.2,17.7,1.0,0.3010204081632653,0.18375033629270918,0.17611731843575418,0.18771377753454646,2013.0,4.0,27.0
2.0,18.1,0.0,37.0,13.0,20.0,76.0,39.0,1019.3,1015.7,9.6,17.5,0.0,0.14215686274509803,0.23444773592890394,0.24556915768317195,0.22588866532528504,2015.0,8.0,31.0
11.5,15.9,21.4,63.0,22.0,44.0,88.0,67.0,1027.1,1024.7,12.5,15.4,1.0,0.24420529801324503,0.19506380591782357,0.23064075311266322,0.18844486112738779,2011.0,6.0,12.0
13.8,30.5,0.0,41.0,17.0,15.0,50.0,51.50522745519002,1015.0,1010.2,20.7,29.5,0.0,0.17131474103585656,0.15203718895269347,0.1480993911469475,0.18844486112738779,2013.0,6.0,4.0
12.0,30.9,0.0,31.0,9.0,13.0,30.0,13.0,1018.8,1015.4,21.7,30.1,0.0,0.223257698541329,0.28476308454629917,0.23064075311266322,0.28491372953841615,2011.0,11.0,12.0
7.6,15.6,4.2,26.0,11.0,17.0,93.0,73.0,1023.0,1020.4,9.9,14.6,1.0,0.1936824605153782,0.26649484536082474,0.17726614071808083,0.2543505674653216,2014.0,7.0,23.0
7.6,18.9,0.0,50.0,35.0,22.0,54.0,42.0,1022.5,1020.8,14.5,17.9,0.0,0.18525245187068654,0.22768670309653916,0.19906800640745595,0.18771377753454646,2015.0,4.0,9.0
11.3,26.0,0.0,33.0,0.0,15.0,87.0,46.0,1015.9,1012.1,14.2,24.7,0.0,0.19093178036605657,0.15203718895269347,0.19006828057107386,0.1879339608085172,2010.0,3.0,4.0
11.9,29.5,0.0,67.0,30.0,37.0,20.0,44.0,1003.0,1003.3,24.2,26.0,0.0,0.2002492729538845,0.23444773592890394,0.2771626297577855,0.2543505674653216,2009.0,1.0,22.0
-0.6,15.7,0.0,35.0,7.0,15.0,100.0,46.0,1024.7,1020.4,3.8,15.5,0.0,0.16035455278001612,0.1851588851411326,0.17726614071808083,0.24433688286544047,2015.0,7.0,23.0
14.5,19.0,1.6,39.95368436894482,22.0,31.0,79.0,76.0,1014.4,1016.4,15.0,16.8,1.0,0.3034367141659681,0.2663994655978624,0.23064075311266322,0.2155296582427655,2010.0,12.0,8.0
17.5,22.0,7.8,63.0,30.0,46.0,71.0,74.0,1018.4,1018.2,20.0,21.1,1.0,0.24420529801324503,0.2191900130643054,0.2223913411128023,0.2155296582427655,2017.0,3.0,7.0
10.1,30.3,0.0,48.0,2.0,20.0,82.0,26.0,1017.2,1013.2,14.8,28.7,0.0,0.18525245187068654,0.26649484536082474,0.2223913411128023,0.28491372953841615,2009.0,3.0,22.0
8.5,12.2,9.2,44.0,22.0,17.0,91.0,69.0,1017.6,1018.2,9.8,10.9,1.0,0.3009991673605329,0.2191900130643054,0.23064075311266322,0.22588866532528504,2012.0,7.0,27.0
11.7,17.8,0.0,41.0,20.0,13.0,44.0,53.0,1017.5,1017.2,16.0,16.9,0.0,0.24420529801324503,0.20503235082674334,0.2223913411128023,0.1784452296819788,2010.0,9.0,11.0
17.5,20.0,2.360773554247356,52.0,13.981885472877023,35.0,68.83849344822674,72.0,1022.7,1024.3,16.97736309824012,19.3,-1.0,0.24420529801324503,0.22768670309653916,0.19006828057107386,0.2155296582427655,2010.0,3.0,10.0
6.1,22.0,0.0,31.0,6.0,17.0,66.0,40.0,1020.4,1016.0,15.1,21.1,0.0,0.14215686274509803,0.23444773592890394,0.3095429029671211,0.19809134287661895,2015.0,5.0,12.0
10.6,16.0,70.8,78.0,28.0,26.0,79.0,52.0,1011.7,1013.4,11.6,15.1,1.0,0.2631181577953945,0.20503235082674334,0.23064075311266322,0.2261848897231347,2014.0,10.0,15.0
19.5,22.4,0.2,39.95368436894482,11.0,15.0,89.0,88.0,1006.4,1007.5,21.2,21.4,0.0,0.3034367141659681,0.2663994655978624,0.24556915768317195,0.19809134287661895,2011.0,12.0,30.0
13.6,20.2,2.0,33.0,6.0,22.0,90.0,54.0,1026.0,1024.7,15.5,18.8,1.0,0.2730310262529833,0.15203718895269347,0.20848585690515806,0.17329929418831658,2010.0,10.0,9.0
8.4,19.9,0.0,31.0,7.0,17.0,79.0,49.0,1017.6604555613026,1015.262716426648,13.4,19.5,0.0,0.16113945578231292,0.2816988416988417,0.2806583163413924,0.2543505674653216,2017.0,5.0,24.0
7.2,25.1,2.360773554247356,39.95368436894482,4.0,9.0,38.0,26.0,1019.9,1015.0,17.7,24.0,-1.0,0.22438644331904947,0.2663994655978624,0.23064075311266322,0.24433688286544047,2015.0,9.0,2.0
10.7,26.2,0.0,52.0,20.0,19.0,19.0,21.0,1003.6,1003.5,22.0,25.8,0.0,0.2002492729538845,0.23444773592890394,0.3095429029671211,0.2543505674653216,2016.0,11.0,7.0
13.5,29.3,0.0,24.0,4.0,13.0,70.0,32.0,1017.6604555613026,1015.262716426648,18.5,28.7,0.0,0.19864464210080474,0.18375033629270918,0.17611731843575418,0.18844486112738779,2015.0,12.0,30.0
18.1,27.0,0.8,33.0,4.0,11.0,76.0,53.0,1018.7,1016.0,23.1,25.4,0.0,0.22438644331904947,0.16305452082627836,0.20848585690515806,0.17329929418831658,2011.0,3.0,8.0
6.2,13.8,0.0,35.0,13.0,20.0,71.0,54.0,1017.6604555613026,1015.262716426648,11.1,12.4,0.0,0.16113945578231292,0.22768670309653916,0.2223913411128023,0.19809134287661895,2010.0,8.0,24.0
10.9,12.7,2.2,61.0,20.0,6.0,89.0,94.0,1001.4,998.6,11.5,8.9,1.0,0.23586823912159413,0.28476308454629917,0.2806583163413924,0.28491372953841615,2013.0,7.0,4.0
19.6,21.5,14.0,39.95368436894482,0.0,0.0,83.0,79.0,1014.1,1012.1,20.2,21.1,1.0,0.3034367141659681,0.2663994655978624,0.19006828057107386,0.2762557077625571,2011.0,1.0,30.0
17.8,24.0,0.0,57.0,7.0,20.0,58.0,68.0,1011.7,1009.8,20.5,18.3,0.0,0.2562685932851679,0.2191900130643054,0.2637579811492855,0.18771377753454646,2014.0,9.0,25.0
16.9,32.9,0.0,89.0,9.0,17.0,79.0,47.0,1016.8,1012.5,22.1,31.3,0.0,0.19287833827893175,0.2851488880512627,0.2771626297577855,0.1784452296819788,2014.0,12.0,22.0
12.0,19.0,3.6,57.0,22.0,22.0,93.0,79.0,1013.1,1013.6,15.4,15.6,1.0,0.1936824605153782,0.26649484536082474,0.3095429029671211,0.2543505674653216,2011.0,9.0,21.0
15.9,24.7,0.0,46.0,24.0,31.0,72.0,53.0,1011.6,1010.4,19.0,23.2,0.0,0.22522142555883592,0.22768670309653916,0.17611731843575418,0.2155296582427655,2014.0,1.0,20.0
15.5,34.5,0.0,37.0,11.0,20.0,63.0,51.50522745519002,1014.9,1011.3,22.5,21.676257496571072,0.0,0.17131474103585656,0.16305452082627836,0.159978009895547,0.17128727708676758,2016.0,6.0,27.0
20.7,29.6,0.0,44.0,17.0,24.0,58.0,47.0,1012.3,1010.7,21.7,27.9,0.0,0.2033765213977228,0.20503235082674334,0.19906800640745595,0.2261848897231347,2009.0,2.0,22.0
11.4,15.8,2.4,50.0,9.0,24.0,96.0,69.0,1015.7,1016.1,11.8,15.5,1.0,0.244940107393639,0.23444773592890394,0.23064075311266322,0.2261848897231347,2009.0,3.0,5.0
15.3,24.0,0.0,13.0,4.0,6.0,98.0,68.0,1025.8,1022.1,17.2,22.1,0.0,0.19287833827893175,0.22527578865879622,0.26810114653683054,0.28053863417762104,2017.0,4.0,22.0
21.9,36.5,0.0,56.0,20.0,22.0,16.0,37.0,1005.5,1007.1,34.7,32.6,0.0,0.2002492729538845,0.2816988416988417,0.3095429029671211,0.2543505674653216,2011.0,2.0,1.0
4.9,24.3,0.0,22.0,0.0,6.0,53.0,19.0,1018.9,1014.4,15.2,22.5,0.0,0.14215686274509803,0.2191900130643054,0.19006828057107386,0.19809134287661895,2011.0,5.0,7.0
11.3,25.3,0.0,54.0,19.0,19.0,60.0,32.0,1019.4,1017.0,14.6,23.7,0.0,0.2002492729538845,0.18375033629270918,0.1480993911469475,0.18844486112738779,2009.0,3.0,8.0
13.2,29.1,0.0,35.0,17.0,11.0,63.0,61.0,1015.2,1009.3,21.8,26.0,0.0,0.33066310636404095,0.18375033629270918,0.14640577296697196,0.18771377753454646,2016.0,12.0,10.0
15.0,24.5,0.8,19.0,13.0,13.0,77.0,66.0,1014.2,1011.4,20.6,23.2,0.0,0.29129511677282377,0.20503235082674334,0.24556915768317195,0.18844486112738779,2013.0,4.0,18.0
4.3,15.2,5.4,24.0,4.0,11.0,99.0,62.0,1023.1,1019.1,5.3,14.4,1.0,0.3165743502343417,0.22527578865879622,0.17726614071808083,0.27853749820066215,2017.0,5.0,26.0
21.9,32.4,9.4,39.0,19.0,17.0,65.0,28.0,1008.5,1006.3,26.6,31.3,1.0,0.08013217678645188,0.18375033629270918,0.159978009895547,0.17329929418831658,2008.0,12.0,29.0
13.5,21.0,0.0,61.0,13.0,22.0,56.0,51.50522745519002,997.2,997.1,15.0,20.3,0.0,0.23830121903263862,0.28476308454629917,0.3095429029671211,0.28491372953841615,2011.0,1.0,17.0
12.4,33.5,0.0,44.0,15.0,17.0,23.0,10.0,1019.0,1017.2,25.0,32.9,0.0,0.2002492729538845,0.19506380591782357,0.1480993911469475,0.2155296582427655,2009.0,12.0,28.0
13.1,30.5,0.0,39.0,6.0,13.0,43.0,19.0,1008.0,1005.3,22.0,29.3,0.0,0.1771885521885522,0.28476308454629917,0.17726614071808083,0.22588866532528504,2016.0,12.0,1.0
20.5,26.3,3.2,26.0,13.0,15.0,81.0,69.0,1018.1,1016.0,23.0,25.0,1.0,0.2631181577953945,0.15203718895269347,0.2771626297577855,0.17329929418831658,2017.0,3.0,2.0
9.1,23.5,0.0,41.0,9.0,22.0,69.0,31.0,1023.2,1022.4,15.1,22.4,0.0,0.22522142555883592,0.19506380591782357,0.24556915768317195,0.2155296582427655,2010.0,2.0,24.0
-2.6,4.1,0.2,56.0,24.0,19.0,93.0,79.0,1017.6604555613026,1015.262716426648,0.0,2.1,0.0,0.27702702702702703,0.26649484536082474,0.2637579811492855,0.2777938203869477,2012.0,8.0,14.0
3.9,15.1,0.4,35.0,15.0,28.0,100.0,83.0,1020.8,1020.6,8.6,13.5,0.0,0.16035455278001612,0.23444773592890394,0.2637579811492855,0.2543505674653216,2015.0,8.0,13.0
11.1,16.8,11.4,46.0,19.0,19.0,46.0,61.0,1015.2,1016.9,14.6,14.8,1.0,0.2033765213977228,0.26649484536082474,0.2637579811492855,0.22588866532528504,2009.0,9.0,12.0
19.6,32.8,0.0,37.0,4.0,22.0,58.0,46.0,1015.1,1011.4,25.8,30.6,0.0,0.18411386593204776,0.20503235082674334,0.23064075311266322,0.22588866532528504,2010.0,3.0,14.0
18.6,26.7,0.0,39.95368436894482,9.0,30.0,76.0,70.0,1018.6,1015.8,22.8,24.2,0.0,0.3034367141659681,0.2663994655978624,0.159978009895547,0.18844486112738779,2015.0,2.0,3.0
9.1,26.4,0.0,28.0,6.0,17.0,99.0,44.0,1027.1,1023.2,14.2,25.7,0.0,0.21263418662262593,0.15203718895269347,0.2223913411128023,0.17128727708676758,2017.0,4.0,20.0
9.9,15.9,8.2,37.0,13.0,15.0,78.0,52.0,1019.5,1019.9,11.3,15.2,1.0,0.3010204081632653,0.26649484536082474,0.23064075311266322,0.2777938203869477,2015.0,8.0,30.0
13.0,33.2,0.0,24.0,7.0,13.0,29.0,28.0,1021.7,1019.0,26.7,31.0,0.0,0.2033765213977228,0.23444773592890394,0.17726614071808083,0.2543505674653216,2015.0,10.0,9.0
11.0,32.5,0.0,37.0,9.0,20.0,53.0,23.0,1017.4,1013.6,20.6,31.2,0.0,0.244940107393639,0.22527578865879622,0.1480993911469475,0.24433688286544047,2015.0,11.0,9.0
10.3,26.5,0.0,65.0,30.0,33.0,70.0,37.0,1006.8,1001.5,16.0,25.9,0.0,0.3165743502343417,0.28476308454629917,0.26810114653683054,0.28053863417762104,2009.0,9.0,12.0
19.0,35.0,0.0,72.0,31.0,24.0,50.0,16.0,1008.3,1004.2,26.1,33.9,0.0,0.25356244761106456,0.19506380591782357,0.2806583163413924,0.2543505674653216,2009.0,10.0,3.0
20.8,24.7,5.8,37.0,11.0,19.0,86.0,81.0,1017.1,1016.0,22.0,23.6,1.0,0.2562685932851679,0.1851588851411326,0.19906800640745595,0.18844486112738779,2015.0,2.0,21.0
15.1,32.2,0.0,59.0,30.0,17.0,41.0,13.0,1018.5,1014.4,20.3,30.3,0.0,0.06696982224059529,0.19506380591782357,0.159978009895547,0.2261848897231347,2011.0,12.0,4.0
18.8,22.9,0.0,43.0,24.0,24.0,80.0,60.0,1024.3,1023.0,20.0,21.6,0.0,0.31025641025641026,0.16305452082627836,0.159978009895547,0.18844486112738779,2014.0,3.0,27.0
9.5,14.9,0.0,35.0,17.0,17.0,63.0,52.0,1035.8,1037.3,11.7,13.8,0.0,0.35963071758287873,0.18375033629270918,0.19906800640745595,0.18771377753454646,2015.0,10.0,7.0
23.6,36.7,0.0,35.0,7.0,17.0,65.0,34.0,1007.2,1005.8,29.8,35.5,0.0,0.19631375910844406,0.26649484536082474,0.24556915768317195,0.2543505674653216,2011.0,2.0,20.0
17.5,25.7,0.0,31.0,15.0,17.0,67.0,58.0,1018.8,1017.1,23.4,23.2,0.0,0.31025641025641026,0.1851588851411326,0.20848585690515806,0.1784452296819788,2009.0,12.0,10.0
11.8,30.0,0.0,43.0,0.0,9.0,92.0,50.0,1016.7,1013.4,17.1,28.5,0.0,0.19631375910844406,0.2712241211615951,0.19006828057107386,0.1784452296819788,2009.0,3.0,19.0
2.4,12.7,0.2,24.0,0.0,13.0,68.83849344822674,51.50522745519002,1028.0,1024.9,6.1,10.7,0.0,0.3165743502343417,0.18375033629270918,0.19006828057107386,0.2261848897231347,2015.0,8.0,30.0
9.0,27.0,0.0,28.0,7.0,7.0,72.0,31.0,1022.1,1017.9,16.4,25.8,0.0,0.20920502092050208,0.16360236833904643,0.17611731843575418,0.18771377753454646,2012.0,10.0,29.0
0.7,10.5,0.0,39.0,19.0,26.0,89.0,73.0,1016.4,1014.6,5.0,6.2,0.0,0.18525245187068654,0.2851488880512627,0.2806583163413924,0.2777938203869477,2012.0,7.0,1.0
6.5,20.1,0.0,17.0,6.0,6.0,66.0,50.0,1022.3,1019.9,12.7,20.0,0.0,0.223257698541329,0.23444773592890394,0.20848585690515806,0.2777938203869477,2010.0,5.0,18.0
1.8,15.3,2.360773554247356,31.0,24.0,7.0,70.0,33.0,1034.2,1031.0,4.4,14.7,-1.0,0.260253164556962,0.2712241211615951,0.3069056520782934,0.28491372953841615,2014.0,8.0,4.0
17.0,23.8,0.6,54.0,17.0,19.0,59.0,42.0,1007.9,1005.3,20.2,22.6,0.0,0.269347168179853,0.2816988416988417,0.2806583163413924,0.28491372953841615,2016.0,5.0,10.0
21.2,29.1,6.4,33.0,15.0,26.0,60.0,63.0,1016.1,1013.3,25.4,28.2,1.0,0.17366490012229924,0.16360236833904643,0.159978009895547,0.1879339608085172,2010.0,4.0,14.0
12.0,23.8,0.0,35.0,13.0,24.0,55.0,46.0,1023.1,1020.0,21.4,23.1,0.0,0.29129511677282377,0.1851588851411326,0.2223913411128023,0.1879339608085172,2013.0,10.0,27.0
11.9,19.9,0.0,33.0,7.0,28.0,69.0,63.0,1021.1,1020.1,17.0,19.1,0.0,0.269347168179853,0.19506380591782357,0.24556915768317195,0.18771377753454646,2013.0,8.0,28.0
19.5,35.5,0.0,33.0,15.0,17.0,57.0,23.0,1013.6,1009.8,24.0,34.3,0.0,0.14215686274509803,0.18375033629270918,0.20848585690515806,0.2155296582427655,2016.0,2.0,11.0
24.4,31.4,0.0,48.0,30.0,33.0,66.0,63.0,1015.5,1012.8,29.0,29.4,0.0,0.17366490012229924,0.1851588851411326,0.17726614071808083,0.1784452296819788,2013.0,11.0,1.0
9.9,18.3,0.0,9.0,4.0,4.0,99.0,85.0,1017.6604555613026,1015.262716426648,12.1,18.1,0.0,0.19864464210080474,0.2816988416988417,0.2806583163413924,0.28053863417762104,2011.0,5.0,2.0
6.2,14.9,0.6,33.0,13.0,19.0,98.0,82.0,1023.4,1022.9,9.5,14.0,0.0,0.3165743502343417,0.28476308454629917,0.3095429029671211,0.28491372953841615,2016.0,6.0,28.0
6.3,16.3,0.0,39.95368436894482,0.0,0.0,87.0,42.0,1023.4,1022.0,11.2,15.6,0.0,0.06696982224059529,0.2663994655978624,0.19006828057107386,0.2762557077625571,2011.0,7.0,25.0
14.2,20.3,2.6,41.0,6.0,15.0,70.0,51.0,1005.3,1007.2,17.3,18.6,1.0,0.223257698541329,0.23444773592890394,0.17726614071808083,0.2261848897231347,2008.0,11.0,28.0
16.8,26.7,6.2,44.0,6.0,35.0,89.0,49.0,1026.2,1022.3,20.6,26.3,1.0,0.2562685932851679,0.22527578865879622,0.3069056520782934,0.24433688286544047,2011.0,3.0,29.0
10.5,17.8,1.9,39.95368436894482,0.0,2.0,82.0,82.0,1031.1,1027.0,12.0,12.0,1.0,0.3034367141659681,0.2663994655978624,0.19006828057107386,0.18844486112738779,2015.0,5.0,21.0
8.8,15.4,0.0,39.95368436894482,7.0,4.0,87.0,81.0,1030.7,1028.7,11.0,14.7,0.0,0.3034367141659681,0.2663994655978624,0.2806583163413924,0.2261848897231347,2012.0,7.0,27.0
22.3,31.8,0.0,26.0,6.0,11.0,80.0,58.0,1017.6604555613026,1015.262716426648,25.1,28.3,0.0,0.19864464210080474,0.15203718895269347,0.17611731843575418,0.17128727708676758,2015.0,1.0,2.0
11.7,27.9,0.0,35.0,6.0,20.0,69.0,34.0,1011.6,1009.4,17.6,26.1,0.0,0.244940107393639,0.26649484536082474,0.2806583163413924,0.2261848897231347,2010.0,1.0,20.0
18.1,24.8,0.0,37.0,17.0,13.0,70.0,61.0,1013.1,1012.7,19.4,24.1,0.0,0.18418874172185432,0.19506380591782357,0.159978009895547,0.17128727708676758,2012.0,2.0,20.0
2.2,12.3,0.2,46.0,20.0,33.0,99.0,67.0,1019.4,1017.1,5.4,11.8,0.0,0.258408531583265,0.2712241211615951,0.3069056520782934,0.27853749820066215,2013.0,6.0,10.0
10.7,14.8,0.0,41.0,19.0,15.0,79.0,85.0,1019.8,1018.4,12.5,13.1,0.0,0.22522142555883592,0.2712241211615951,0.3069056520782934,0.24433688286544047,2009.0,6.0,21.0
13.9,29.9,0.0,48.0,15.0,19.0,53.0,30.0,1029.2,1024.8,20.5,28.5,0.0,0.14215686274509803,0.16360236833904643,0.1480993911469475,0.18844486112738779,2010.0,3.0,13.0
15.6,30.1,0.0,35.0,17.0,11.0,25.0,38.0,1011.6,1010.5,25.0,26.6,0.0,0.1936824605153782,0.19506380591782357,0.17726614071808083,0.2777938203869477,2010.0,11.0,20.0
16.7,32.5,0.0,39.0,9.0,24.0,60.0,27.0,1018.6,1015.9,21.6,30.9,0.0,0.18418874172185432,0.22527578865879622,0.17611731843575418,0.24433688286544047,2017.0,3.0,14.0
2.1,16.3,0.0,44.0,20.0,24.0,48.0,23.0,1028.5,1025.1,9.5,15.8,0.0,0.08013217678645188,0.16305452082627836,0.159978009895547,0.18844486112738779,2009.0,7.0,28.0
19.9,34.5,0.0,39.95368436894482,0.0,18.637255428940012,73.0,51.50522745519002,1017.6604555613026,1015.262716426648,23.8,21.676257496571072,0.0,0.2425,0.2663994655978624,0.19006828057107386,0.2762557077625571,2011.0,1.0,17.0
6.7,14.2,8.4,56.0,24.0,22.0,95.0,77.0,1014.1,1010.4,11.9,13.4,1.0,0.18525245187068654,0.2851488880512627,0.3069056520782934,0.28491372953841615,2013.0,7.0,19.0
10.0,31.8,0.0,50.0,19.0,26.0,48.0,14.0,1013.3,1007.2,16.2,31.1,0.0,0.16035455278001612,0.2712241211615951,0.3069056520782934,0.28053863417762104,2013.0,10.0,9.0
16.5,18.5,0.0,33.0,9.0,17.0,67.0,92.0,1009.7,1012.5,16.9,13.3,0.0,0.260253164556962,0.2712241211615951,0.2637579811492855,0.2155296582427655,2016.0,10.0,26.0
9.2,30.2,0.0,50.0,7.0,30.0,59.0,19.0,1008.7,1004.5,17.7,29.0,0.0,0.258408531583265,0.2712241211615951,0.1480993911469475,0.27853749820066215,2014.0,2.0,18.0
20.2,31.9,0.0,35.0,13.0,13.0,77.0,52.0,1001.0,999.9,24.7,31.1,0.0,0.14215686274509803,0.23444773592890394,0.26810114653683054,0.22588866532528504,2012.0,2.0,6.0
4.1,19.0,0.2,31.0,15.0,9.0,76.0,46.0,1028.7,1026.5,11.7,17.9,0.0,0.2002492729538845,0.18375033629270918,0.17726614071808083,0.1784452296819788,2010.0,10.0,19.0
4.9,20.3,0.0,31.0,11.0,9.0,67.0,42.0,1027.4,1023.9,13.6,19.9,0.0,0.18411386593204776,0.22527578865879622,0.26810114653683054,0.2543505674653216,2015.0,6.0,25.0
4.6,14.2,0.0,33.0,17.0,15.0,99.0,77.0,1009.8,1008.2,7.2,13.4,0.0,0.10961695191524043,0.23444773592890394,0.24556915768317195,0.19809134287661895,2016.0,6.0,20.0
7.3,18.2,0.0,20.0,11.0,9.0,60.0,42.0,1029.9,1026.4,12.2,17.4,0.0,0.12908704883227176,0.19506380591782357,0.1480993911469475,0.18844486112738779,2013.0,6.0,8.0
-4.9,15.3,0.0,13.0,0.0,6.0,82.0,39.0,1033.3,1030.8,1.5,15.1,0.0,0.19093178036605657,0.2712241211615951,0.19006828057107386,0.28491372953841615,2015.0,5.0,24.0
18.4,36.6,0.0,44.0,20.0,19.0,29.0,8.0,1020.0,1017.4,25.6,35.1,0.0,0.10961695191524043,0.19506380591782357,0.1480993911469475,0.2261848897231347,2009.0,12.0,29.0
20.3,28.3,0.0,44.0,17.0,26.0,51.0,45.0,1014.9,1012.0,24.7,27.2,0.0,0.2631181577953945,0.1851588851411326,0.20848585690515806,0.1879339608085172,2014.0,1.0,31.0
9.8,14.9,11.6,30.0,13.0,15.0,95.0,92.0,1015.2,1008.3,11.6,13.5,1.0,0.20920502092050208,0.18375033629270918,0.159978009895547,0.18844486112738779,2016.0,6.0,4.0
1.5,15.5,2.6,20.0,0.0,11.0,82.0,41.0,1029.6,1027.2,7.4,15.4,1.0,0.1936824605153782,0.19506380591782357,0.19006828057107386,0.1784452296819788,2010.0,6.0,24.0
10.8,20.3,0.0,41.0,19.0,24.0,55.0,43.0,1016.8,1014.7,13.4,19.1,0.0,0.2002492729538845,0.19506380591782357,0.19906800640745595,0.18771377753454646,2010.0,12.0,27.0
-2.4,13.6,0.0,15.0,0.0,2.0,85.0,41.0,1017.6604555613026,1015.262716426648,2.7,13.2,0.0,0.23586823912159413,0.2712241211615951,0.19006828057107386,0.24433688286544047,2014.0,8.0,12.0
12.6,20.3,0.0,35.0,11.0,15.0,52.0,50.0,1019.9,1020.5,16.9,18.3,0.0,0.33066310636404095,0.2191900130643054,0.17611731843575418,0.2155296582427655,2015.0,12.0,25.0
13.3,23.2,1.2,43.0,20.0,9.0,44.0,40.0,1017.6604555613026,1015.262716426648,15.4,22.6,1.0,0.23586823912159413,0.19506380591782357,0.17611731843575418,0.28053863417762104,2017.0,2.0,6.0
12.1,32.5,0.0,39.0,11.0,11.0,41.0,14.0,1014.3,1011.6,20.6,30.2,0.0,0.16035455278001612,0.18375033629270918,0.20848585690515806,0.28053863417762104,2013.0,11.0,26.0
18.6,28.2,0.0,39.95368436894482,0.0,4.0,70.0,59.0,1017.6604555613026,1015.262716426648,24.8,27.4,0.0,0.2425,0.2663994655978624,0.19006828057107386,0.1879339608085172,2010.0,1.0,16.0
10.4,17.9,1.0,43.0,22.0,26.0,70.0,45.0,1023.1,1021.0,13.2,16.7,0.0,0.22522142555883592,0.28476308454629917,0.3095429029671211,0.28491372953841615,2013.0,7.0,2.0
20.9,29.3,0.0,37.0,13.0,31.0,62.0,63.0,1016.0,1012.8,26.9,27.3,0.0,0.17366490012229924,0.1851588851411326,0.14640577296697196,0.1879339608085172,2010.0,10.0,26.0
11.1,18.0,4.0,37.0,11.0,19.0,91.0,63.0,1012.0,1011.8,13.3,17.2,1.0,0.06696982224059529,0.23444773592890394,0.24556915768317195,0.19809134287661895,2016.0,5.0,26.0
14.2,16.7,3.4,24.0,7.0,15.0,93.0,81.0,1013.5,1013.3,14.6,16.0,1.0,0.35963071758287873,0.22768670309653916,0.17611731843575418,0.18771377753454646,2011.0,3.0,9.0
6.9,18.5,0.0,72.0,19.0,24.0,61.0,62.0,1017.6604555613026,1015.262716426648,13.9,13.5,0.0,0.27702702702702703,0.2816988416988417,0.2771626297577855,0.2543505674653216,2016.0,12.0,20.0
6.8,19.7,3.6,56.0,28.0,24.0,61.0,66.0,1011.3,1010.6,17.9,18.8,1.0,0.3010204081632653,0.28476308454629917,0.2806583163413924,0.28491372953841615,2013.0,10.0,6.0
13.3,35.6,0.0,59.0,17.0,15.0,35.0,15.0,1018.0,1012.7,23.6,33.8,0.0,0.18411386593204776,0.16305452082627836,0.1480993911469475,0.1784452296819788,2014.0,11.0,25.0
7.0,14.8,0.0,35.0,19.0,19.0,93.0,65.0,1018.6,1015.7,9.6,14.4,0.0,0.21263418662262593,0.26649484536082474,0.2637579811492855,0.2543505674653216,2010.0,6.0,5.0
5.9,13.7,0.0,46.0,20.0,24.0,52.0,56.0,1012.7,1011.5,11.7,12.0,0.0,0.19093178036605657,0.2816988416988417,0.2806583163413924,0.2777938203869477,2009.0,5.0,14.0
21.6,39.4,0.0,39.0,20.0,15.0,17.0,8.0,1016.7,1013.4,29.8,37.4,0.0,0.06696982224059529,0.22527578865879622,0.20848585690515806,0.28491372953841615,2009.0,12.0,15.0
2.5,15.3,0.4,19.0,11.0,9.0,94.0,76.0,1028.8,1027.5,7.5,14.0,0.0,0.35963071758287873,0.26649484536082474,0.3095429029671211,0.22588866532528504,2009.0,6.0,17.0
8.5,22.5,0.0,28.0,6.0,11.0,51.0,51.50522745519002,1020.2,1017.4,17.9,21.676257496571072,0.0,0.22438644331904947,0.2816988416988417,0.24556915768317195,0.2543505674653216,2014.0,5.0,5.0
